"rules","support","confidence","coverage","lift","count"
"97","{X.HANGING.='BOX',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3',NA.='VANILLA'} => {X.HEART.='CANDLE'}",0.00206855081178593,1,0.00206855081178593,69.0614617940199,172
"98","{X.HANGING.='BOX',X.HEART.='CANDLE',X.T.LIGHT.='SCENTED',NA.='VANILLA'} => {X.WHITE.='SET/3'}",0.00206855081178593,1,0.00206855081178593,123.919523099851,172
"99","{X.HANGING.='BOX',X.HEART.='CANDLE',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3'} => {NA.='VANILLA'}",0.00206855081178593,1,0.00206855081178593,449.459459459459,172
"100","{X.HANGING.='BOX',X.HEART.='CANDLE',X.WHITE.='SET/3',NA.='VANILLA'} => {X.T.LIGHT.='SCENTED'}",0.00206855081178593,1,0.00206855081178593,483.43023255814,172
"101","{X.HOLDER.='IN',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3',NA.='VANILLA'} => {X.HANGING.='BOX'}",0.00206855081178593,1,0.00206855081178593,34.7762442492681,172
"102","{X.HANGING.='BOX',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3',NA.='VANILLA'} => {X.HOLDER.='IN'}",0.00206855081178593,1,0.00206855081178593,65.1135473766641,172
"103","{X.HANGING.='BOX',X.HOLDER.='IN',X.T.LIGHT.='SCENTED',NA.='VANILLA'} => {X.WHITE.='SET/3'}",0.00206855081178593,1,0.00206855081178593,123.919523099851,172
"104","{X.HANGING.='BOX',X.HOLDER.='IN',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3'} => {NA.='VANILLA'}",0.00206855081178593,1,0.00206855081178593,449.459459459459,172
"105","{X.HANGING.='BOX',X.HOLDER.='IN',X.WHITE.='SET/3',NA.='VANILLA'} => {X.T.LIGHT.='SCENTED'}",0.00206855081178593,1,0.00206855081178593,483.43023255814,172
"106","{X.HEART.='CANDLE',X.HOLDER.='IN',X.T.LIGHT.='SCENTED',NA.='VANILLA'} => {X.HANGING.='BOX'}",0.00206855081178593,1,0.00206855081178593,34.7762442492681,172
"107","{X.HANGING.='BOX',X.HEART.='CANDLE',X.T.LIGHT.='SCENTED',NA.='VANILLA'} => {X.HOLDER.='IN'}",0.00206855081178593,1,0.00206855081178593,65.1135473766641,172
"108","{X.HANGING.='BOX',X.HOLDER.='IN',X.T.LIGHT.='SCENTED',NA.='VANILLA'} => {X.HEART.='CANDLE'}",0.00206855081178593,1,0.00206855081178593,69.0614617940199,172
"109","{X.HANGING.='BOX',X.HEART.='CANDLE',X.HOLDER.='IN',X.T.LIGHT.='SCENTED'} => {NA.='VANILLA'}",0.00206855081178593,1,0.00206855081178593,449.459459459459,172
"110","{X.HANGING.='BOX',X.HEART.='CANDLE',X.HOLDER.='IN',NA.='VANILLA'} => {X.T.LIGHT.='SCENTED'}",0.00206855081178593,1,0.00206855081178593,483.43023255814,172
"111","{X.HEART.='CANDLE',X.HOLDER.='IN',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3'} => {X.HANGING.='BOX'}",0.00206855081178593,1,0.00206855081178593,34.7762442492681,172
"112","{X.HANGING.='BOX',X.HEART.='CANDLE',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3'} => {X.HOLDER.='IN'}",0.00206855081178593,1,0.00206855081178593,65.1135473766641,172
"113","{X.HANGING.='BOX',X.HOLDER.='IN',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3'} => {X.HEART.='CANDLE'}",0.00206855081178593,1,0.00206855081178593,69.0614617940199,172
"114","{X.HANGING.='BOX',X.HEART.='CANDLE',X.HOLDER.='IN',X.T.LIGHT.='SCENTED'} => {X.WHITE.='SET/3'}",0.00206855081178593,1,0.00206855081178593,123.919523099851,172
